metric,projector,instance,precision,recall,f1
test_finance-currency/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_location-bridge/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_product-weapon/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_computer-programming_language/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_organization/macro_types,classifier_adapter_bert_ms,0,0.782608687877655,0.6585366129875183,0.7152317762374878
test_government/macro_types,classifier_adapter_bert_ms,0,0.125,1,0.2222222238779068
test_person-artist/macro_types,classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_product-engine_device/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_chemistry/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_product-car/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_transportation-road/macro_types,classifier_adapter_bert_ms,0,1.0,0.5,0.6666666865348816
test_broadcast_program/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_product-camera/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_event-attack/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_product-spacecraft/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_person-coach/macro_types,classifier_adapter_bert_ms,0,0.25,0.5,0.3333333432674408
test_organization-airline/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_food/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_organization-company/macro_types,classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_person/macro_types,classifier_adapter_bert_ms,0,0.9547511339187622,0.8647540807723999,0.9075268507003784
test_product-mobile_phone/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_transit/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_god/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_rail/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_news_agency/macro_types,classifier_adapter_bert_ms,0,0.800000011920929,1,0.888888955116272
test_train/macro_types,classifier_adapter_bert_ms,0,0,0,0
test/macro_types,classifier_adapter_bert_ms,0,0.12402650713920592,0.1376418173313141,0.13047994673252106
test_education/macro_types,classifier_adapter_bert_ms,0,0.4545454680919647,1.0,0.625
test_government-political_party/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_building-dam/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_event-election/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_body_part/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_government-government/macro_types,classifier_adapter_bert_ms,0,0.0,0,0.0
test_title/macro_types,classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_education-department/macro_types,classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_person-religious_leader/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_broadcast_network/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_organization-terrorist_organization/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_person-politician/macro_types,classifier_adapter_bert_ms,0,0.0,0.0,0.0
test/macro_example,classifier_adapter_bert_ms,0,0.7335702180862427,0.6039372682571411,0.6624716520309448
test_event-protest/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_metropolitan_transit-transit_line/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_education-educational_degree/macro_types,classifier_adapter_bert_ms,0,1.0,1,1.0
test_visual_art-color/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_medicine-symptom/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_organization-sports_league/macro_types,classifier_adapter_bert_ms,0,1.0,0.75,0.8571428656578064
test_event-sports_event/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_product-computer/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_event-military_conflict/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_people-ethnicity/macro_types,classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_product-instrument/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_living_thing-animal/macro_types,classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_music/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_organization-fraternity_sorority/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_government_agency/macro_types,classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_finance-stock_exchange/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_software/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_newspaper/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_location-cemetery/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_religion/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_location-county/macro_types,classifier_adapter_bert_ms,0,0.0,0,0.0
test_building-power_station/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_internet/macro_types,classifier_adapter_bert_ms,0,0.25,0.5,0.3333333432674408
test_visual_art/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_geography-island/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_person-director/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_metropolitan_transit/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_religion-religion/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_event/macro_types,classifier_adapter_bert_ms,0,0.5,0.125,0.20000000298023224
test_product/macro_types,classifier_adapter_bert_ms,0,0.4000000059604645,0.5,0.444444477558136
test_astral_body/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_building-restaurant/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_award/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_person-doctor/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_transportation/macro_types,classifier_adapter_bert_ms,0,0.5714285969734192,1.0,0.7272727489471436
test_park/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_game/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_building/macro_types,classifier_adapter_bert_ms,0,0.2537313401699066,1.0,0.4047618806362152
test_living_thing/macro_types,classifier_adapter_bert_ms,0,0,0.0,0.0
test_person-terrorist/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_language/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_law/macro_types,classifier_adapter_bert_ms,0,0.6666666865348816,1.0,0.800000011920929
test_computer/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_person-athlete/macro_types,classifier_adapter_bert_ms,0,0.5,0.09090909361839294,0.1538461446762085
test_disease/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_person-soldier/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_building-theater/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_building-airport/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_event-terrorist_attack/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_building-hospital/macro_types,classifier_adapter_bert_ms,0,1.0,1.0,1.0
test_broadcast-tv_channel/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_people/macro_types,classifier_adapter_bert_ms,0,0.4285714328289032,0.6000000238418579,0.5
test_medicine-drug/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_internet-website/macro_types,classifier_adapter_bert_ms,0,0.25,1.0,0.4000000059604645
test_written_work/macro_types,classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_art/macro_types,classifier_adapter_bert_ms,0,0,0.0,0.0
test_medicine-medical_treatment/macro_types,classifier_adapter_bert_ms,0,0.0,0,0.0
test_geography/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_person-actor/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_product-airplane/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_biology/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_broadcast/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_building-library/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_livingthing/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_location-country/macro_types,classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_art-film/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_building-sports_facility/macro_types,classifier_adapter_bert_ms,0,0.8333333134651184,1.0,0.9090909361839294
test_location/macro_types,classifier_adapter_bert_ms,0,0.90625,0.28431373834609985,0.4328358471393585
test_finance/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_computer-algorithm/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_building-hotel/macro_types,classifier_adapter_bert_ms,0,1.0,1,1.0
test_medicine/macro_types,classifier_adapter_bert_ms,0,0.5,1,0.6666666865348816
test_organization-sports_team/macro_types,classifier_adapter_bert_ms,0,1.0,0.032258063554763794,0.0625
test_organization-educational_institution/macro_types,classifier_adapter_bert_ms,0,0.6000000238418579,0.1304347813129425,0.2142857164144516
test/micro,classifier_adapter_bert_ms,0,0.6586151123046875,0.4869047701358795,0.5598905086517334
test_person-musician/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_location-body_of_water/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_location-province/macro_types,classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_person-engineer/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_person-author/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_event-natural_disaster/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_person-monarch/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_location-city/macro_types,classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_rail-railway/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_military/macro_types,classifier_adapter_bert_ms,0,1.0,1.0,1.0
test_geography-glacier/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_time/macro_types,classifier_adapter_bert_ms,0,0.8666666746139526,1.0,0.9285714626312256
test_product-ship/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_geography-mountain/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_person-architect/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_play/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_finance-currency/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_location-bridge/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_product-weapon/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_computer-programming_language/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_organization/macro_types,classifier_adapter_bert_ms,0,0.9411764740943908,0.2926829159259796,0.4465115964412689
test_government/macro_types,classifier_adapter_bert_ms,0,0.03703703731298447,1,0.0714285746216774
test_person-artist/macro_types,classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_product-engine_device/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_chemistry/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_product-car/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_transportation-road/macro_types,classifier_adapter_bert_ms,0,0.6666666865348816,1.0,0.800000011920929
test_broadcast_program/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_product-camera/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_event-attack/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_product-spacecraft/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_person-coach/macro_types,classifier_adapter_bert_ms,0,1.0,0.5,0.6666666865348816
test_organization-airline/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_food/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_organization-company/macro_types,classifier_adapter_bert_ms,0,1.0,0.2142857164144516,0.3529411852359772
test_person/macro_types,classifier_adapter_bert_ms,0,0.9617021083831788,0.9262295365333556,0.9436326026916504
test_product-mobile_phone/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_transit/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_god/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_rail/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_news_agency/macro_types,classifier_adapter_bert_ms,0,0.3636363744735718,1,0.5333333611488342
test_train/macro_types,classifier_adapter_bert_ms,0,0,0,0
test/macro_types,classifier_adapter_bert_ms,0,0.1510171890258789,0.1573915183544159,0.1541384905576706
test_education/macro_types,classifier_adapter_bert_ms,0,0.3333333432674408,1.0,0.5
test_government-political_party/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_building-dam/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_event-election/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_body_part/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_government-government/macro_types,classifier_adapter_bert_ms,0,0.0,0,0.0
test_title/macro_types,classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_education-department/macro_types,classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_person-religious_leader/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_broadcast_network/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_organization-terrorist_organization/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_person-politician/macro_types,classifier_adapter_bert_ms,0,0.5,0.20000000298023224,0.2857142984867096
test/macro_example,classifier_adapter_bert_ms,0,0.6601539850234985,0.5633807182312012,0.6079403162002563
test_event-protest/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_metropolitan_transit-transit_line/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_education-educational_degree/macro_types,classifier_adapter_bert_ms,0,1.0,1,1.0
test_visual_art-color/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_medicine-symptom/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_organization-sports_league/macro_types,classifier_adapter_bert_ms,0,1.0,1.0,1.0
test_event-sports_event/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_product-computer/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_event-military_conflict/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_people-ethnicity/macro_types,classifier_adapter_bert_ms,0,0.5,1.0,0.6666666865348816
test_product-instrument/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_living_thing-animal/macro_types,classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_music/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_organization-fraternity_sorority/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_government_agency/macro_types,classifier_adapter_bert_ms,0,0.5,0.875,0.6363636255264282
test_finance-stock_exchange/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_software/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_newspaper/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_location-cemetery/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_religion/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_location-county/macro_types,classifier_adapter_bert_ms,0,0.0,0,0.0
test_building-power_station/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_internet/macro_types,classifier_adapter_bert_ms,0,0.6666666865348816,1.0,0.800000011920929
test_visual_art/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_geography-island/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_person-director/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_metropolitan_transit/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_religion-religion/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_event/macro_types,classifier_adapter_bert_ms,0,0.1111111119389534,0.125,0.11764706671237946
test_product/macro_types,classifier_adapter_bert_ms,0,0.2222222238779068,0.5,0.3076923191547394
test_astral_body/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_building-restaurant/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_award/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_person-doctor/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_transportation/macro_types,classifier_adapter_bert_ms,0,0.6666666865348816,1.0,0.800000011920929
test_park/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_game/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_building/macro_types,classifier_adapter_bert_ms,0,0.380952388048172,0.9411764740943908,0.5423728823661804
test_living_thing/macro_types,classifier_adapter_bert_ms,0,0,0.0,0.0
test_person-terrorist/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_language/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_law/macro_types,classifier_adapter_bert_ms,0,0.6666666865348816,1.0,0.800000011920929
test_computer/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_person-athlete/macro_types,classifier_adapter_bert_ms,0,1.0,0.3636363744735718,0.5333333611488342
test_disease/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_person-soldier/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_building-theater/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_building-airport/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_event-terrorist_attack/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_building-hospital/macro_types,classifier_adapter_bert_ms,0,0.5,1.0,0.6666666865348816
test_broadcast-tv_channel/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_people/macro_types,classifier_adapter_bert_ms,0,0.5,1.0,0.6666666865348816
test_medicine-drug/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_internet-website/macro_types,classifier_adapter_bert_ms,0,1.0,0.5,0.6666666865348816
test_written_work/macro_types,classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_art/macro_types,classifier_adapter_bert_ms,0,1,0.1428571492433548,0.25
test_medicine-medical_treatment/macro_types,classifier_adapter_bert_ms,0,0.3333333432674408,1,0.5
test_geography/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_person-actor/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_product-airplane/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_biology/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_broadcast/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_building-library/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_livingthing/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_location-country/macro_types,classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_art-film/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_building-sports_facility/macro_types,classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_location/macro_types,classifier_adapter_bert_ms,0,0.949999988079071,0.3725490272045135,0.5352112650871277
test_finance/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_computer-algorithm/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_building-hotel/macro_types,classifier_adapter_bert_ms,0,1.0,1,1.0
test_medicine/macro_types,classifier_adapter_bert_ms,0,1.0,1,1.0
test_organization-sports_team/macro_types,classifier_adapter_bert_ms,0,1.0,0.19354838132858276,0.3243243098258972
test_organization-educational_institution/macro_types,classifier_adapter_bert_ms,0,0.3636363744735718,0.17391304671764374,0.23529411852359772
test/micro,classifier_adapter_bert_ms,0,0.6602373719215393,0.5297619104385376,0.5878467559814453
test_person-musician/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_location-body_of_water/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_location-province/macro_types,classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_person-engineer/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_person-author/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_event-natural_disaster/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_person-monarch/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_location-city/macro_types,classifier_adapter_bert_ms,0,0.5,0.025641025975346565,0.04878048971295357
test_rail-railway/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_military/macro_types,classifier_adapter_bert_ms,0,0.75,1.0,0.8571428656578064
test_geography-glacier/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_time/macro_types,classifier_adapter_bert_ms,0,0.8928571343421936,0.9615384340286256,0.92592591047287
test_product-ship/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_geography-mountain/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_person-architect/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_play/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_finance-currency/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_location-bridge/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_product-weapon/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_computer-programming_language/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_organization/macro_types,classifier_adapter_bert_ms,0,0.8714285492897034,0.3719512224197388,0.5213674902915955
test_government/macro_types,classifier_adapter_bert_ms,0,0.0,0,0.0
test_person-artist/macro_types,classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_product-engine_device/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_chemistry/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_product-car/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_transportation-road/macro_types,classifier_adapter_bert_ms,0,0.6666666865348816,1.0,0.800000011920929
test_broadcast_program/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_product-camera/macro_types,classifier_adapter_bert_ms,0,0,0,0
test_event-attack/macro_types,classifier_adapter_bert_ms,0,0,0,0
