,Type,precision,recall,f1-score,sourcedataset
3,/location/bridge,0.0,0.0,-1.0,figer
4,/award,0.0,0.0,-1.0,figer
5,/building/hospital,1.0,1.0,1.0,figer
6,/person,0.907894730567932,0.8483606576919556,0.8771186470985413,figer
7,/broadcast,0.0,0.0,-1.0,figer
8,/written_work,0.4545454680919647,0.7142857313156128,0.5555555820465088,figer
9,/transportation/road,0.5,0.75,0.6000000238418579,figer
10,/organization/sports_league,1.0,0.375,0.5454545617103577,figer
11,/geography,0.0,0.0,-1.0,figer
12,/organization/educational_institution,0.6363636255264282,0.91304349899292,0.75,figer
13,/religion,0.0,0.0,-1.0,figer
14,/title,0.2857142984867096,1.0,0.444444477558136,figer
15,/person/politician,0.3333333432674408,0.6000000238418579,0.4285714328289032,figer
16,/location/body_of_water,0.0,0.0,-1.0,figer
17,/event/election,0.0,0.0,-1.0,figer
18,/event/protest,0.0,0.0,-1.0,figer
19,/news_agency,0.5,1.0,0.6666666865348816,figer
20,/person/musician,0.0,0.0,-1.0,figer
21,/person/director,0.0,0.0,-1.0,figer
22,/event/sports_event,0.0,0.0,-1.0,figer
23,/location/province,0.5,0.8571428656578064,0.6315789222717285,figer
24,/building/restaurant,0.0,0.0,-1.0,figer
25,/building/hotel,0.0,0.0,-1.0,figer
26,/person/soldier,0.0,0.0,-1.0,figer
27,/organization/company,0.75,0.75,0.75,figer
28,/park,0.0,0.0,-1.0,figer
29,/living_thing/animal,0.0,0.0,-1.0,figer
30,/internet,1.0,1.0,1.0,figer
31,/art,1.0,0.0714285746216774,0.1333333402872085,figer
32,/disease,0.0,0.0,-1.0,figer
33,/law,0.6666666865348816,1.0,0.800000011920929,figer
34,/product/mobile_phone,0.0,0.0,-1.0,figer
35,/music,0.0,0.0,-1.0,figer
36,/product/computer,0.0,0.0,-1.0,figer
37,/rail/railway,0.0,0.0,-1.0,figer
38,/game,0.0,0.0,-1.0,figer
39,/building/airport,0.0,0.0,-1.0,figer
40,/organization/sports_team,0.8965517282485962,0.8387096524238586,0.8666666150093079,figer
41,/government/political_party,0.0,0.0,-1.0,figer
42,/finance/currency,0.0,0.0,-1.0,figer
43,/building,0.7647058963775635,0.7647058963775635,0.7647058963775635,figer
44,/computer/programming_language,0.0,0.0,-1.0,figer
45,/product/car,0.0,0.0,-1.0,figer
46,/finance/stock_exchange,0.0,0.0,-1.0,figer
47,/person/author,0.0,0.0,-1.0,figer
48,/body_part,0.0,0.0,-1.0,figer
49,/event,0.6363636255264282,0.875,0.7368420958518982,figer
50,/location/country,1.0,0.8333333134651184,0.9090909361839294,figer
51,/language,0.0,0.0,-1.0,figer
52,/art/film,0.0,0.0,-1.0,figer
53,/location/city,0.6666666865348816,0.9743589758872986,0.7916666865348816,figer
54,/government,0.0714285746216774,1.0,0.1333333402872085,figer
55,/product,1.0,0.25,0.4000000059604645,figer
56,/food,0.0,0.0,-1.0,figer
57,/person/artist,0.1111111119389534,0.5,0.1818181872367859,figer
58,/person/athlete,0.7777777910232544,0.6363636255264282,0.699999988079071,figer
59,/living_thing,0.6666666865348816,0.6666666865348816,0.6666666865348816,figer
60,/medicine/medical_treatment,0.3333333432674408,1.0,0.5,figer
61,/organization,0.8690476417541504,0.8902438879013062,0.8795180916786194,figer
62,/person/coach,1.0,1.0,1.0,figer
63,/event/natural_disaster,0.0,0.0,-1.0,figer
64,/software,0.0,0.0,-1.0,figer
65,/person/religious_leader,0.0,0.0,-1.0,figer
66,/product/weapon,0.0,0.0,-1.0,figer
67,/person/actor,0.0,0.0,-1.0,figer
68,/transit,0.0,0.0,-1.0,figer
69,/play,0.0,0.0,-1.0,figer
70,/geography/mountain,0.0,0.0,-1.0,figer
71,/person/doctor,0.0,0.0,-1.0,figer
72,/building/sports_facility,1.0,0.800000011920929,0.888888955116272,figer
73,/location,0.6643356680870056,0.9313725233078004,0.7755102515220642,figer
74,/military,0.5,1.0,0.6666666865348816,figer
0,/building/theater,0.0,0.0,-1.0,bbn
1,/geography/island,0.0,0.0,-1.0,bbn
2,/event/military_conflict,0.0,0.0,-1.0,bbn
3,/location/bridge,0.0,0.0,-1.0,bbn
4,/award,0.0,0.0,-1.0,bbn
5,/building/hospital,1.0,0.5,0.6666666865348816,bbn
6,/person,0.8510638475418091,0.8196721076965332,0.8350730538368225,bbn
7,/broadcast,0.0,0.0,-1.0,bbn
8,/written_work,0.4285714328289032,0.4285714328289032,0.4285714328289032,bbn
9,/transportation/road,0.6666666865348816,0.5,0.5714285373687744,bbn
10,/organization/sports_league,0.0,0.0,-1.0,bbn
11,/geography,0.0,0.0,-1.0,bbn
12,/organization/educational_institution,0.7241379022598267,0.91304349899292,0.807692289352417,bbn
13,/religion,0.0,0.0,-1.0,bbn
14,/title,0.0,0.0,-1.0,bbn
15,/person/politician,0.0,0.0,-1.0,bbn
16,/location/body_of_water,0.0,0.0,-1.0,bbn
17,/event/election,0.0,0.0,-1.0,bbn
18,/event/protest,0.0,0.0,-1.0,bbn
19,/news_agency,0.0,0.0,-1.0,bbn
20,/person/musician,0.0,0.0,-1.0,bbn
21,/person/director,0.0,0.0,-1.0,bbn
22,/event/sports_event,0.0,0.0,-1.0,bbn
23,/location/province,0.4166666567325592,0.7142857313156128,0.5263158082962036,bbn
24,/building/restaurant,0.0,0.0,-1.0,bbn
25,/building/hotel,0.0,0.0,-1.0,bbn
26,/person/soldier,0.0,0.0,-1.0,bbn
27,/organization/company,0.2068965584039688,0.8571428656578064,0.3333333432674408,bbn
28,/park,0.0,0.0,-1.0,bbn
29,/living_thing/animal,0.0,0.0,-1.0,bbn
30,/internet,0.0,0.0,-1.0,bbn
31,/art,0.25,0.4285714328289032,0.3157894611358642,bbn
32,/disease,0.0,0.0,-1.0,bbn
33,/law,0.5,0.5,0.5,bbn
34,/product/mobile_phone,0.0,0.0,-1.0,bbn
35,/music,0.0,0.0,-1.0,bbn
36,/product/computer,0.0,0.0,-1.0,bbn
37,/rail/railway,0.0,0.0,-1.0,bbn
38,/game,0.0,0.0,-1.0,bbn
39,/building/airport,0.0,0.0,-1.0,bbn
40,/organization/sports_team,0.0,0.0,-1.0,bbn
41,/government/political_party,0.0,0.0,-1.0,bbn
42,/finance/currency,0.0,0.0,-1.0,bbn
43,/building,0.8571428656578064,0.3529411852359772,0.5,bbn
44,/computer/programming_language,0.0,0.0,-1.0,bbn
45,/product/car,0.0,0.0,-1.0,bbn
46,/finance/stock_exchange,0.0,0.0,-1.0,bbn
47,/person/author,0.0,0.0,-1.0,bbn
48,/body_part,0.0,0.0,-1.0,bbn
49,/event,0.0799999982118606,0.25,0.1212121248245239,bbn
50,/location/country,0.9090909361839294,0.8333333134651184,0.8695651888847351,bbn
51,/language,0.0,0.0,-1.0,bbn
52,/art/film,0.0,0.0,-1.0,bbn
53,/location/city,0.7446808218955994,0.8974359035491943,0.8139534592628479,bbn
54,/government,0.0,0.0,-1.0,bbn
55,/product,0.0,0.0,-1.0,bbn
56,/food,0.0,0.0,-1.0,bbn
57,/person/artist,0.0,0.0,-1.0,bbn
58,/person/athlete,0.0,0.0,-1.0,bbn
59,/living_thing,1.0,0.3333333432674408,0.5,bbn
60,/medicine/medical_treatment,0.0,0.0,-1.0,bbn
61,/organization,0.7860962748527527,0.8963414430618286,0.8376068472862244,bbn
62,/person/coach,0.0,0.0,-1.0,bbn
63,/event/natural_disaster,0.0,0.0,-1.0,bbn
64,/software,0.0,0.0,-1.0,bbn
65,/person/religious_leader,0.0,0.0,-1.0,bbn
66,/product/weapon,0.0,0.0,-1.0,bbn
67,/person/actor,0.0,0.0,-1.0,bbn
68,/transit,0.0,0.0,-1.0,bbn
69,/play,0.0,0.0,-1.0,bbn
70,/geography/mountain,0.0,0.0,-1.0,bbn
71,/person/doctor,0.0,0.0,-1.0,bbn
72,/building/sports_facility,0.0,0.0,-1.0,bbn
73,/location,0.621052622795105,0.5784313678741455,0.5989847779273987,bbn
74,/military,0.0,0.0,-1.0,bbn
